model_key,country,narrator_role,recipient_gender_condition,axis,n_unique_words,n_matched_tokens,H_raw,effective_vocab_size,H_normalized,simpson_concentration,gini_simpson_diversity,lexicon_coverage
ollama-llama3-70b,Saudi Arabia,Grandfather,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,Saudi Arabia,Grandfather,female,role,20.0,24.0,2.947004770161298,19.04881262361841,0.9837343597681094,0.05555555555555556,0.9444444444444444,0.03257328990228013
ollama-llama3-70b,Saudi Arabia,Grandfather,male,direct_marker,3.0,10.0,0.8979457248567797,2.4545555958911476,0.81734542214651,0.45999999999999996,0.54,0.08571428571428572
ollama-llama3-70b,Saudi Arabia,Grandfather,male,role,19.0,23.0,2.871649625135927,17.666136679066952,0.9752790414250258,0.06238185255198487,0.9376181474480151,0.030944625407166124
ollama-llama3-70b,Saudi Arabia,Grandmother,female,direct_marker,4.0,12.0,1.2650013752730702,3.543097608832358,0.9125056054120885,0.3055555555555556,0.6944444444444444,0.11428571428571428
ollama-llama3-70b,Saudi Arabia,Grandmother,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,Saudi Arabia,Grandmother,female,role,21.0,29.0,2.9370665455009894,18.860438845162058,0.9647051731690357,0.060642092746730075,0.93935790725327,0.03420195439739414
ollama-llama3-70b,Saudi Arabia,Grandmother,male,direct_marker,4.0,11.0,1.162225544921092,3.1970405217311133,0.8383685150260664,0.3553719008264462,0.6446280991735538,0.11428571428571428
ollama-llama3-70b,Saudi Arabia,Grandmother,male,role,19.0,24.0,2.8892425051146358,17.97968492252019,0.9812539928854527,0.05902777777777778,0.9409722222222222,0.030944625407166124
ollama-llama3-70b,Saudi Arabia,Mother,female,direct_marker,3.0,6.0,1.0114042647073516,2.749459273997205,0.9206198357143047,0.3888888888888889,0.6111111111111112,0.08571428571428572
ollama-llama3-70b,Saudi Arabia,Mother,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,Saudi Arabia,Mother,female,role,19.0,31.0,2.818880011514576,16.758071310862626,0.9573572525903018,0.0676378772112383,0.9323621227887617,0.030944625407166124
ollama-llama3-70b,Saudi Arabia,Mother,male,direct_marker,4.0,9.0,1.310783678099714,3.709079297755367,0.9455305560363264,0.2839506172839506,0.7160493827160495,0.11428571428571428
ollama-llama3-70b,Saudi Arabia,Mother,male,domain,1.0,2.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,Saudi Arabia,Mother,male,role,20.0,25.0,2.8997571011430576,18.16973142639948,0.9679627003860819,0.06239999999999999,0.9376,0.03257328990228013
ollama-llama3-70b,Saudi Arabia,Mother,male,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
ollama-llama3-70b,Saudi Arabia,Nanny,female,direct_marker,3.0,6.0,1.0114042647073516,2.749459273997205,0.9206198357143047,0.3888888888888889,0.6111111111111112,0.08571428571428572
ollama-llama3-70b,Saudi Arabia,Nanny,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,Saudi Arabia,Nanny,female,role,17.0,26.0,2.7581004844121146,15.76985938643103,0.97348845620762,0.06804733727810651,0.9319526627218935,0.02768729641693811
ollama-llama3-70b,Saudi Arabia,Nanny,male,direct_marker,4.0,10.0,1.1682824501765625,3.216463455324144,0.8427376486136672,0.36,0.64,0.11428571428571428
ollama-llama3-70b,Saudi Arabia,Nanny,male,role,15.0,17.0,2.6393405872324323,14.003966168337609,0.974627643962504,0.07958477508650517,0.9204152249134948,0.024429967426710098
ollama-llama3-70b,Saudi Arabia,Older Brother,female,direct_marker,6.0,14.0,1.6731183626432509,5.328758917915539,0.9337851376692217,0.2040816326530612,0.7959183673469388,0.17142857142857143
ollama-llama3-70b,Saudi Arabia,Older Brother,female,domain,2.0,3.0,0.6365141682948128,1.8898815748423097,0.9182958340544894,0.5555555555555556,0.4444444444444444,0.06060606060606061
ollama-llama3-70b,Saudi Arabia,Older Brother,female,role,20.0,28.0,2.8987455395863386,18.15136091760934,0.967625032842941,0.061224489795918366,0.9387755102040817,0.03257328990228013
ollama-llama3-70b,Saudi Arabia,Older Brother,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
ollama-llama3-70b,Saudi Arabia,Older Brother,male,direct_marker,4.0,9.0,1.310783678099714,3.709079297755367,0.9455305560363264,0.2839506172839506,0.7160493827160495,0.11428571428571428
ollama-llama3-70b,Saudi Arabia,Older Brother,male,domain,1.0,2.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,Saudi Arabia,Older Brother,male,role,20.0,31.0,2.874560412634276,17.717633961319176,0.9595518391314847,0.06347554630593132,0.9365244536940687,0.03257328990228013
ollama-llama3-70b,Saudi Arabia,Older Sister,female,direct_marker,3.0,4.0,1.0397207708399179,2.82842712474619,0.946394630357186,0.375,0.625,0.08571428571428572
ollama-llama3-70b,Saudi Arabia,Older Sister,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,Saudi Arabia,Older Sister,female,role,16.0,23.0,2.630554953636816,13.881471337965698,0.9487721465994329,0.08506616257088848,0.9149338374291115,0.026058631921824105
ollama-llama3-70b,Saudi Arabia,Older Sister,male,direct_marker,4.0,9.0,1.1490596969706204,3.1552246470812864,0.8288713632524446,0.3827160493827161,0.6172839506172839,0.11428571428571428
ollama-llama3-70b,Saudi Arabia,Older Sister,male,role,14.0,19.0,2.5520852976209665,12.833838270706813,0.9670442809186827,0.08587257617728532,0.9141274238227147,0.02280130293159609
ollama-llama3-70b,Saudi Arabia,Teacher,female,direct_marker,3.0,8.0,0.9743147528693494,2.649351128562104,0.8868595071429147,0.40625,0.59375,0.08571428571428572
ollama-llama3-70b,Saudi Arabia,Teacher,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,Saudi Arabia,Teacher,female,role,14.0,15.0,2.615630577027551,13.675837328373255,0.9911230603728026,0.07555555555555556,0.9244444444444444,0.02280130293159609
ollama-llama3-70b,Saudi Arabia,Teacher,male,direct_marker,6.0,12.0,1.6326309271543518,5.11732032057026,0.911188669681059,0.22222222222222224,0.7777777777777778,0.17142857142857143
ollama-llama3-70b,Saudi Arabia,Teacher,male,role,15.0,17.0,2.670119889806817,14.441700501700918,0.9859934977276437,0.07266435986159168,0.9273356401384083,0.024429967426710098
ollama-llama3-70b,Saudi Arabia,Uncle,female,direct_marker,3.0,6.0,1.0114042647073516,2.749459273997205,0.9206198357143047,0.3888888888888889,0.6111111111111112,0.08571428571428572
ollama-llama3-70b,Saudi Arabia,Uncle,female,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
ollama-llama3-70b,Saudi Arabia,Uncle,female,role,19.0,24.0,2.8892425051146358,17.97968492252019,0.9812539928854527,0.05902777777777778,0.9409722222222222,0.030944625407166124
ollama-llama3-70b,Saudi Arabia,Uncle,male,direct_marker,7.0,11.0,1.7677614722893296,5.8577259919197955,0.9084496903145964,0.2066115702479339,0.7933884297520661,0.2
ollama-llama3-70b,Saudi Arabia,Uncle,male,role,15.0,19.0,2.579624673608574,13.192185854839229,0.952576385976388,0.09141274238227146,0.9085872576177285,0.024429967426710098
ollama-llama3-70b,South Africa,Aunt,female,direct_marker,4.0,9.0,1.2730283365896258,3.5716523669284492,0.9182958340544897,0.30864197530864196,0.691358024691358,0.11428571428571428
ollama-llama3-70b,South Africa,Aunt,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Africa,Aunt,female,role,23.0,32.0,2.9998159059644753,20.081839635974504,0.9567282537867899,0.05859375,0.94140625,0.03745928338762215
ollama-llama3-70b,South Africa,Aunt,male,direct_marker,3.0,8.0,0.9743147528693494,2.649351128562104,0.8868595071429147,0.40625,0.59375,0.08571428571428572
ollama-llama3-70b,South Africa,Aunt,male,role,24.0,29.0,3.1102365213877152,22.426348084474625,0.9786607425234186,0.04875148632580262,0.9512485136741974,0.03908794788273615
ollama-llama3-70b,South Africa,Cousin,female,direct_marker,4.0,7.0,1.277034259466139,3.5859888270569535,0.9211854965885543,0.30612244897959184,0.6938775510204082,0.11428571428571428
ollama-llama3-70b,South Africa,Cousin,female,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
ollama-llama3-70b,South Africa,Cousin,female,role,18.0,29.0,2.7371407184770153,15.442766692565268,0.9469856986387514,0.07728894173602854,0.9227110582639715,0.029315960912052116
ollama-llama3-70b,South Africa,Cousin,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
ollama-llama3-70b,South Africa,Cousin,male,direct_marker,5.0,12.0,1.5171063970610272,4.559014113909553,0.9426312039378819,0.23611111111111113,0.7638888888888888,0.14285714285714285
ollama-llama3-70b,South Africa,Cousin,male,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Africa,Cousin,male,role,16.0,23.0,2.690828621511594,14.743887962893872,0.9705112770342156,0.07372400756143667,0.9262759924385633,0.026058631921824105
ollama-llama3-70b,South Africa,Family Doctor,female,direct_marker,2.0,4.0,0.5623351446188083,1.7547653506033232,0.8112781244591328,0.625,0.375,0.05714285714285714
ollama-llama3-70b,South Africa,Family Doctor,female,role,20.0,32.0,2.9131725083944824,18.415128141176446,0.9724408733422751,0.05859375,0.94140625,0.03257328990228013
ollama-llama3-70b,South Africa,Family Doctor,male,direct_marker,3.0,8.0,1.0821955300387673,2.9511517858675242,0.9850568223215079,0.34375,0.65625,0.08571428571428572
ollama-llama3-70b,South Africa,Family Doctor,male,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Africa,Family Doctor,male,role,15.0,24.0,2.5321409340340084,12.58041115586118,0.9350420952327234,0.09722222222222218,0.9027777777777778,0.024429967426710098
ollama-llama3-70b,South Africa,Father,female,direct_marker,4.0,11.0,1.1209503926735833,3.0677684028710237,0.8085947862963575,0.38842975206611563,0.6115702479338844,0.11428571428571428
ollama-llama3-70b,South Africa,Father,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Africa,Father,female,role,21.0,31.0,2.908318357393279,18.32595493367723,0.9552625795617417,0.0634755463059313,0.9365244536940687,0.03420195439739414
ollama-llama3-70b,South Africa,Father,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
ollama-llama3-70b,South Africa,Father,male,direct_marker,4.0,12.0,1.236684869140504,3.444176621717137,0.8920795639257109,0.3194444444444444,0.6805555555555556,0.11428571428571428
ollama-llama3-70b,South Africa,Father,male,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
ollama-llama3-70b,South Africa,Father,male,role,17.0,27.0,2.589602681482563,13.324476490097519,0.9140161248058771,0.10013717421124828,0.8998628257887518,0.02768729641693811
ollama-llama3-70b,South Africa,Father,male,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
ollama-llama3-70b,South Africa,Grandfather,female,direct_marker,3.0,8.0,0.9743147528693494,2.649351128562104,0.8868595071429147,0.40625,0.59375,0.08571428571428572
ollama-llama3-70b,South Africa,Grandfather,female,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
ollama-llama3-70b,South Africa,Grandfather,female,role,17.0,25.0,2.698879929114458,14.863074700848388,0.9525861985566405,0.07840000000000001,0.9216,0.02768729641693811
ollama-llama3-70b,South Africa,Grandfather,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
ollama-llama3-70b,South Africa,Grandfather,male,direct_marker,4.0,9.0,1.2730283365896258,3.5716523669284492,0.9182958340544897,0.30864197530864196,0.691358024691358,0.11428571428571428
ollama-llama3-70b,South Africa,Grandfather,male,role,19.0,24.0,2.867440499124446,17.591933957503944,0.9738495242771876,0.0625,0.9375,0.030944625407166124
ollama-llama3-70b,South Africa,Grandfather,male,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
ollama-llama3-70b,South Africa,Grandmother,female,direct_marker,3.0,10.0,0.9433483923290391,2.568567607415555,0.8586727110732548,0.42000000000000004,0.58,0.08571428571428572
ollama-llama3-70b,South Africa,Grandmother,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Africa,Grandmother,female,role,23.0,30.0,3.0140772805713656,20.370286207286753,0.9612766195705438,0.05777777777777778,0.9422222222222222,0.03745928338762215
ollama-llama3-70b,South Africa,Grandmother,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
ollama-llama3-70b,South Africa,Grandmother,male,direct_marker,3.0,5.0,0.9502705392332347,2.586409289858933,0.8649735207179272,0.44000000000000006,0.5599999999999999,0.08571428571428572
ollama-llama3-70b,South Africa,Grandmother,male,role,21.0,25.0,2.997068727089017,20.026746939740526,0.9844134140558708,0.052799999999999986,0.9472,0.03420195439739414
ollama-llama3-70b,South Africa,Mother,female,direct_marker,3.0,6.0,0.8675632284814612,2.381101577952299,0.7896900821428474,0.5,0.5,0.08571428571428572
ollama-llama3-70b,South Africa,Mother,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Africa,Mother,female,role,22.0,28.0,3.0164539990864934,20.418758223025343,0.9758694824165922,0.053571428571428575,0.9464285714285714,0.035830618892508145
ollama-llama3-70b,South Africa,Mother,male,direct_marker,4.0,15.0,1.0832550105185086,2.954280130494807,0.7814033158465872,0.38666666666666666,0.6133333333333333,0.11428571428571428
ollama-llama3-70b,South Africa,Mother,male,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Africa,Mother,male,role,20.0,27.0,2.8976680950647613,18.131814365283294,0.9672653730258443,0.06172839506172839,0.9382716049382716,0.03257328990228013
ollama-llama3-70b,South Africa,Mother,male,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
ollama-llama3-70b,South Africa,Nanny,female,direct_marker,3.0,7.0,0.9556998911125343,2.6004900059896596,0.8699155297736259,0.42857142857142855,0.5714285714285714,0.08571428571428572
ollama-llama3-70b,South Africa,Nanny,female,domain,3.0,3.0,1.0986122886681096,2.9999999999999996,0.9999999999999998,0.3333333333333333,0.6666666666666667,0.09090909090909091
ollama-llama3-70b,South Africa,Nanny,female,role,24.0,35.0,3.10470560102989,22.30265213086909,0.976920394293628,0.048163265306122444,0.9518367346938775,0.03908794788273615
ollama-llama3-70b,South Africa,Nanny,male,direct_marker,4.0,10.0,1.1682824501765625,3.216463455324144,0.8427376486136672,0.36,0.64,0.11428571428571428
ollama-llama3-70b,South Africa,Nanny,male,role,20.0,32.0,2.8698508096094857,17.63438712247519,0.9579797350197902,0.064453125,0.935546875,0.03257328990228013
ollama-llama3-70b,South Africa,Older Brother,female,direct_marker,3.0,7.0,0.7963116401738131,2.2173474522732106,0.72483409150576,0.5510204081632654,0.44897959183673464,0.08571428571428572
ollama-llama3-70b,South Africa,Older Brother,female,domain,1.0,2.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Africa,Older Brother,female,role,19.0,32.0,2.8101776063318473,16.612868507421037,0.9544017132687865,0.068359375,0.931640625,0.030944625407166124
ollama-llama3-70b,South Africa,Older Brother,male,direct_marker,5.0,10.0,1.5047882836811908,4.503200128402044,0.9349775297671233,0.24000000000000002,0.76,0.14285714285714285
ollama-llama3-70b,South Africa,Older Brother,male,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Africa,Older Brother,male,role,19.0,32.0,2.7810442411319323,16.135861884176734,0.9445073444582762,0.07421875,0.92578125,0.030944625407166124
ollama-llama3-70b,South Africa,Older Brother,male,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
ollama-llama3-70b,South Africa,Older Sister,female,direct_marker,4.0,9.0,1.1490596969706204,3.1552246470812864,0.8288713632524446,0.3827160493827161,0.6172839506172839,0.11428571428571428
ollama-llama3-70b,South Africa,Older Sister,female,role,14.0,21.0,2.5824243173501253,13.229171023896157,0.9785404388038097,0.07936507936507933,0.9206349206349207,0.02280130293159609
ollama-llama3-70b,South Africa,Older Sister,male,direct_marker,4.0,7.0,1.351783994289646,3.8643132978583434,0.9751060324573735,0.2653061224489796,0.7346938775510203,0.11428571428571428
ollama-llama3-70b,South Africa,Older Sister,male,role,24.0,31.0,3.120952993909687,22.667971792010807,0.9820327661246672,0.04682622268470342,0.9531737773152966,0.03908794788273615
ollama-llama3-70b,South Africa,Teacher,female,direct_marker,4.0,7.0,1.277034259466139,3.5859888270569535,0.9211854965885543,0.30612244897959184,0.6938775510204082,0.11428571428571428
ollama-llama3-70b,South Africa,Teacher,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Africa,Teacher,female,role,23.0,29.0,3.0624332675559933,21.37951600416381,0.9766987456069964,0.051129607609988095,0.9488703923900119,0.03745928338762215
ollama-llama3-70b,South Africa,Teacher,male,direct_marker,5.0,13.0,1.4791328074296435,4.389137802382906,0.9190368861092725,0.25443786982248523,0.7455621301775148,0.14285714285714285
ollama-llama3-70b,South Africa,Teacher,male,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
ollama-llama3-70b,South Africa,Teacher,male,role,19.0,26.0,2.811419498301342,16.633512711693136,0.9548234886828065,0.07100591715976332,0.9289940828402367,0.030944625407166124
ollama-llama3-70b,South Africa,Uncle,female,direct_marker,3.0,5.0,1.0549201679861442,2.8717458874925876,0.9602297178607612,0.3600000000000001,0.6399999999999999,0.08571428571428572
ollama-llama3-70b,South Africa,Uncle,female,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
ollama-llama3-70b,South Africa,Uncle,female,role,16.0,20.0,2.718473401330013,15.157165665103985,0.9804820237218407,0.07,0.9299999999999999,0.026058631921824105
ollama-llama3-70b,South Africa,Uncle,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
ollama-llama3-70b,South Africa,Uncle,male,direct_marker,3.0,9.0,0.9649629230074277,2.6246903390462624,0.8783471047618534,0.4074074074074074,0.5925925925925926,0.08571428571428572
ollama-llama3-70b,South Africa,Uncle,male,domain,1.0,2.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Africa,Uncle,male,role,24.0,27.0,3.1418041592132298,23.14558753703296,0.9885937516889866,0.04526748971193415,0.9547325102880658,0.03908794788273615
ollama-llama3-70b,South Korea,Aunt,female,direct_marker,5.0,11.0,1.3667110520552042,3.9224287932686073,0.8491853220906186,0.305785123966942,0.694214876033058,0.14285714285714285
ollama-llama3-70b,South Korea,Aunt,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Korea,Aunt,female,role,9.0,12.0,2.1383330595080277,8.48528137423857,0.973197315178593,0.125,0.875,0.014657980456026058
ollama-llama3-70b,South Korea,Aunt,male,direct_marker,3.0,5.0,0.9502705392332347,2.586409289858933,0.8649735207179272,0.44000000000000006,0.5599999999999999,0.08571428571428572
ollama-llama3-70b,South Korea,Aunt,male,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Korea,Aunt,male,role,21.0,23.0,3.014946880179594,20.388007904465802,0.9902856496712356,0.05103969754253306,0.948960302457467,0.03420195439739414
ollama-llama3-70b,South Korea,Cousin,female,direct_marker,5.0,8.0,1.559581156259877,4.756828460010884,0.9690222556651344,0.21875,0.78125,0.14285714285714285
ollama-llama3-70b,South Korea,Cousin,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Korea,Cousin,female,role,18.0,27.0,2.775600062990527,16.048254070271344,0.9602917186717956,0.0699588477366255,0.9300411522633745,0.029315960912052116
ollama-llama3-70b,South Korea,Cousin,male,direct_marker,3.0,9.0,0.9649629230074277,2.6246903390462624,0.8783471047618534,0.4074074074074074,0.5925925925925926,0.08571428571428572
ollama-llama3-70b,South Korea,Cousin,male,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Korea,Cousin,male,role,18.0,26.0,2.778225413018444,16.090441708970577,0.9612000274458296,0.07100591715976332,0.9289940828402367,0.029315960912052116
ollama-llama3-70b,South Korea,Family Doctor,female,direct_marker,3.0,13.0,0.9839614460010255,2.675032275816638,0.895640305638598,0.40828402366863903,0.591715976331361,0.08571428571428572
ollama-llama3-70b,South Korea,Family Doctor,female,domain,3.0,4.0,1.0397207708399179,2.82842712474619,0.946394630357186,0.375,0.625,0.09090909090909091
ollama-llama3-70b,South Korea,Family Doctor,female,role,23.0,30.0,3.0140772805713656,20.370286207286753,0.9612766195705438,0.05777777777777778,0.9422222222222222,0.03745928338762215
ollama-llama3-70b,South Korea,Family Doctor,male,direct_marker,4.0,15.0,1.1710598699903711,3.2254093421462495,0.8447411335095913,0.3511111111111111,0.6488888888888888,0.11428571428571428
ollama-llama3-70b,South Korea,Family Doctor,male,role,25.0,31.0,3.148793194469537,23.30791947539753,0.9782276067137404,0.04682622268470343,0.9531737773152966,0.04071661237785016
ollama-llama3-70b,South Korea,Family Doctor,male,trait,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.13333333333333333
ollama-llama3-70b,South Korea,Father,female,direct_marker,3.0,4.0,1.0397207708399179,2.82842712474619,0.946394630357186,0.375,0.625,0.08571428571428572
ollama-llama3-70b,South Korea,Father,female,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
ollama-llama3-70b,South Korea,Father,female,role,15.0,20.0,2.649158683274018,14.142135623730947,0.9782531661325102,0.07500000000000002,0.9249999999999999,0.024429967426710098
ollama-llama3-70b,South Korea,Father,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
ollama-llama3-70b,South Korea,Father,male,direct_marker,4.0,8.0,1.3208883431493221,3.7467482975009925,0.9528195311147832,0.28125,0.71875,0.11428571428571428
ollama-llama3-70b,South Korea,Father,male,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Korea,Father,male,role,22.0,30.0,2.9791940709870626,19.671956054240507,0.9638153198932179,0.05777777777777779,0.9422222222222222,0.035830618892508145
ollama-llama3-70b,South Korea,Grandfather,female,direct_marker,3.0,8.0,0.9002560512685369,2.4602329762891006,0.8194483718728035,0.46875,0.53125,0.08571428571428572
ollama-llama3-70b,South Korea,Grandfather,female,role,23.0,31.0,3.0315146480309845,20.728605365336662,0.9668379015435841,0.05515088449531735,0.9448491155046826,0.03745928338762215
ollama-llama3-70b,South Korea,Grandfather,male,direct_marker,5.0,18.0,1.336007382250969,3.803825923691115,0.8301080594220642,0.308641975308642,0.691358024691358,0.14285714285714285
ollama-llama3-70b,South Korea,Grandfather,male,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Korea,Grandfather,male,role,22.0,26.0,3.0246955538582485,20.58773590022457,0.9785357527432262,0.053254437869822494,0.9467455621301775,0.035830618892508145
ollama-llama3-70b,South Korea,Grandfather,male,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
ollama-llama3-70b,South Korea,Grandmother,female,direct_marker,3.0,4.0,1.0397207708399179,2.82842712474619,0.946394630357186,0.375,0.625,0.08571428571428572
ollama-llama3-70b,South Korea,Grandmother,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Korea,Grandmother,female,role,18.0,24.0,2.8314802400679735,16.97056274847715,0.9796249331362631,0.0625,0.9375,0.029315960912052116
ollama-llama3-70b,South Korea,Grandmother,male,direct_marker,4.0,10.0,1.366158847569202,3.9202634084155794,0.9854752972273345,0.26,0.74,0.11428571428571428
ollama-llama3-70b,South Korea,Grandmother,male,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
ollama-llama3-70b,South Korea,Grandmother,male,role,20.0,25.0,2.9206870268936402,18.554030199675726,0.9749492812415709,0.05919999999999999,0.9408,0.03257328990228013
ollama-llama3-70b,South Korea,Grandmother,male,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
ollama-llama3-70b,South Korea,Mother,female,direct_marker,4.0,9.0,1.2148896539491205,3.369922186199325,0.8763576394898526,0.3333333333333333,0.6666666666666667,0.11428571428571428
ollama-llama3-70b,South Korea,Mother,female,role,19.0,30.0,2.8405646348750735,17.125432424155672,0.964721855325807,0.06444444444444444,0.9355555555555556,0.030944625407166124
ollama-llama3-70b,South Korea,Mother,male,direct_marker,7.0,14.0,1.809514255849282,6.107480038887459,0.929906376575379,0.18367346938775508,0.8163265306122449,0.2
ollama-llama3-70b,South Korea,Mother,male,role,15.0,18.0,2.659322697709517,14.286609467713802,0.9820064253709696,0.07407407407407407,0.9259259259259259,0.024429967426710098
ollama-llama3-70b,South Korea,Nanny,female,direct_marker,3.0,6.0,0.8675632284814612,2.381101577952299,0.7896900821428474,0.5,0.5,0.08571428571428572
ollama-llama3-70b,South Korea,Nanny,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Korea,Nanny,female,role,18.0,28.0,2.7689014346007985,15.941112032933296,0.9579741522994324,0.07142857142857142,0.9285714285714286,0.029315960912052116
ollama-llama3-70b,South Korea,Nanny,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
ollama-llama3-70b,South Korea,Nanny,male,direct_marker,3.0,8.0,0.9743147528693494,2.649351128562104,0.8868595071429147,0.40625,0.59375,0.08571428571428572
ollama-llama3-70b,South Korea,Nanny,male,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Korea,Nanny,male,role,18.0,21.0,2.846480386134867,17.227042476160392,0.984814627515858,0.06122448979591835,0.9387755102040817,0.029315960912052116
ollama-llama3-70b,South Korea,Older Brother,female,direct_marker,4.0,7.0,1.277034259466139,3.5859888270569535,0.9211854965885543,0.30612244897959184,0.6938775510204082,0.11428571428571428
ollama-llama3-70b,South Korea,Older Brother,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
ollama-llama3-70b,South Korea,Older Brother,female,role,18.0,25.0,2.7752616293098358,16.0428237195363,0.9601746286539574,0.07200000000000001,0.9279999999999999,0.029315960912052116
ollama-llama3-70b,South Korea,Older Brother,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
ollama-llama3-70b,South Korea,Older Brother,male,direct_marker,5.0,9.0,1.5229550675313184,4.585756412345816,0.946265187221801,0.2345679012345679,0.7654320987654322,0.14285714285714285
ollama-llama3-70b,South Korea,Older Brother,male,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
ollama-llama3-70b,South Korea,Older Brother,male,role,21.0,27.0,2.949012330661794,19.087092679330166,0.9686288706963685,0.05898491083676268,0.9410150891632373,0.03420195439739414
ollama-llama3-70b,South Korea,Older Brother,male,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
ollama-llama3-70b,South Korea,Older Sister,female,direct_marker,2.0,9.0,0.6365141682948128,1.8898815748423097,0.9182958340544894,0.5555555555555556,0.4444444444444444,0.05714285714285714
