model_key,country,narrator_role,axis,exposure_E_daughter,exposure_E_son,O_daughter,O_son,RSA,Q,MI,JSD,Y_F_daughter,Y_M_daughter,Y_F_son,Y_M_son,n_stories_daughter,n_stories_son,low_confidence
ollama-llama3-70b,Indonesia,Father,trait,0.0,10.75268817204301,0.6628522175995125,1.7614645062676222,1.0986122886681096,0.49999999999999994,0.04411041774840095,0.0487949406953985,0.0,0.0,0.0,1.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Grandfather,domain,10.869565217391305,0.0,1.3460670408976017,2.4446793295657114,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Grandfather,role,250.0,169.81132075471697,-0.6347570897712147,-0.07180240057027742,0.5629546892009373,0.27427184466019416,0.012399926467949733,0.012523442478195278,17.0,6.0,11.0,7.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Grandfather,trait,10.869565217391305,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Grandmother,domain,10.0,0.0,1.3460670408976017,2.4446793295657114,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Grandmother,role,250.0,222.22222222222223,-0.7429706744114476,0.52999500140144,1.2729656758128876,0.5625,0.0660371596749758,0.06610271624644622,19.0,6.0,10.0,12.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Grandmother,trait,0.0,10.1010101010101,0.6628522175995125,-0.43576007106859727,-1.0986122886681098,-0.5,0.04411041774840095,0.0487949406953985,0.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Mother,domain,10.20408163265306,0.0,1.3460670408976017,2.4446793295657114,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Mother,role,224.48979591836732,247.31182795698925,-0.8018111744343809,-0.24513224617226803,0.5566789282621128,0.2713675213675213,0.011478294367255108,0.0114926858107385,17.0,5.0,15.0,8.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Mother,trait,0.0,10.75268817204301,0.6628522175995125,1.7614645062676222,1.0986122886681096,0.49999999999999994,0.04411041774840095,0.0487949406953985,0.0,0.0,0.0,1.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Nanny,domain,17.857142857142858,0.0,0.8352414171316112,2.4446793295657114,1.6094379124341003,0.6666666666666666,0.07376130822286721,0.09328462323031235,2.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Nanny,role,250.0,314.2857142857143,-0.8860715180521209,0.05937579811348981,0.9454473161656107,0.4403973509933775,0.033699565344763836,0.03405924902162967,22.0,6.0,19.0,14.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Nanny,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Older Brother,domain,10.416666666666666,0.0,1.3460670408976017,2.4446793295657114,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Older Brother,role,270.8333333333333,287.1287128712871,-2.477571729799554,0.692113850877875,3.169685580677429,0.9193548387096775,0.2559496009563603,0.2590701953338442,25.0,1.0,12.0,17.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Older Brother,trait,0.0,9.9009900990099,0.6628522175995125,1.7614645062676222,1.0986122886681096,0.49999999999999994,0.04411041774840095,0.0487949406953985,0.0,0.0,0.0,1.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Older Sister,domain,0.0,0.0,2.4446793295657114,2.4446793295657114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Older Sister,role,171.42857142857142,185.1851851851852,-1.132435441173171,0.3556416142566622,1.4880770554298333,0.6315789473684211,0.08169711244474244,0.08221807140589438,15.0,3.0,10.0,10.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Older Sister,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Teacher,domain,9.090909090909092,10.309278350515465,1.3460670408976017,1.3460670408976017,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Teacher,role,209.0909090909091,298.96907216494844,-0.6347570897712147,0.019169377635449292,0.653926467406664,0.31578947368421056,0.01682490770253764,0.01709875546817169,17.0,6.0,17.0,12.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Teacher,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Uncle,domain,22.727272727272727,0.0,0.8352414171316112,2.4446793295657114,1.6094379124341003,0.6666666666666666,0.07376130822286721,0.09328462323031235,2.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Uncle,role,261.3636363636364,262.62626262626264,-0.8573810255891917,0.057148625700665645,0.9145296512898573,0.42785234899328856,0.03185865555589185,0.03206711164767729,18.0,5.0,15.0,11.0,1.0,1.0,True
ollama-llama3-70b,Indonesia,Uncle,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Aunt,domain,0.0,0.0,2.4446793295657114,2.4446793295657114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Aunt,role,266.6666666666667,274.5098039215686,-1.338954106517745,-0.36348105270654385,0.9754730538112012,0.4524180967238689,0.029788762137816935,0.029788762137816935,24.0,4.0,19.0,9.0,1.0,1.0,True
ollama-llama3-70b,Iran,Aunt,trait,0.0,9.803921568627452,0.6628522175995125,-0.43576007106859727,-1.0986122886681098,-0.5,0.04411041774840095,0.0487949406953985,0.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Cousin,domain,20.2020202020202,35.39823008849557,0.8352414171316112,0.24745475222949187,-0.5877866649021193,-0.28571428571428586,0.006683789088162705,0.007000498934087666,2.0,0.0,4.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Cousin,role,282.82828282828285,212.38938053097343,-0.36348105270654385,-0.4916562461305415,-0.12817519342399764,-0.06399999999999999,0.0006336220992850267,0.0006374927715676847,19.0,9.0,17.0,7.0,1.0,1.0,True
ollama-llama3-70b,Iran,Cousin,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Family Doctor,domain,10.416666666666666,9.9009900990099,1.3460670408976017,1.3460670408976017,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Family Doctor,role,270.8333333333333,207.92079207920796,-1.0076632286385299,-0.30360401462760167,0.7040592140109282,0.3381742738589213,0.017189343478928573,0.017274773290994035,21.0,5.0,14.0,7.0,1.0,1.0,True
ollama-llama3-70b,Iran,Family Doctor,trait,10.416666666666666,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Father,domain,9.345794392523365,0.0,1.3460670408976017,2.4446793295657114,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Father,role,186.9158878504673,316.83168316831683,0.16458637749395297,-0.7029653397977483,-0.8675517172917013,-0.4084720121028744,0.02897041528851279,0.03017907567457271,11.0,9.0,24.0,8.0,1.0,1.0,True
ollama-llama3-70b,Iran,Father,trait,9.345794392523365,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Grandfather,domain,21.50537634408602,9.25925925925926,0.8352414171316112,1.3460670408976017,0.5108256237659905,0.24999999999999992,0.007403392114696591,0.007634593089706938,2.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Grandfather,role,322.5806451612903,175.92592592592592,-0.7864557863511862,0.25555815569967966,1.0420139420508658,0.47847682119205287,0.04163925128270596,0.04318393860906104,23.0,7.0,10.0,9.0,1.0,1.0,True
ollama-llama3-70b,Iran,Grandfather,trait,10.75268817204301,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Grandmother,domain,9.615384615384617,0.0,1.3460670408976017,2.4446793295657114,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Grandmother,role,278.84615384615387,228.2608695652174,-0.9295566299918597,0.44661339246238896,1.3761700224542488,0.5967503692762186,0.07312032409157193,0.07416755621564755,23.0,6.0,10.0,11.0,1.0,1.0,True
ollama-llama3-70b,Iran,Grandmother,trait,9.615384615384617,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Mother,domain,33.70786516853933,10.20408163265306,0.498769180510398,1.3460670408976017,0.8472978603872037,0.4,0.017220084695578806,0.018790976295781185,3.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Mother,role,314.60674157303373,255.1020408163265,-0.8860715180521209,-0.03382315250506113,0.8522483655470598,0.4020771513353116,0.027322136125174597,0.02732415677310998,22.0,6.0,15.0,10.0,1.0,1.0,True
ollama-llama3-70b,Iran,Mother,trait,0.0,10.20408163265306,0.6628522175995125,-0.43576007106859727,-1.0986122886681098,-0.5,0.04411041774840095,0.0487949406953985,0.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Nanny,domain,0.0,0.0,2.4446793295657114,2.4446793295657114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Nanny,role,290.69767441860466,222.22222222222223,-0.3664931031765354,0.004243727418773602,0.370736830595309,0.18327402135231316,0.0057320134040089905,0.00574788710857493,17.0,8.0,13.0,9.0,1.0,1.0,True
ollama-llama3-70b,Iran,Nanny,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Older Brother,domain,0.0,10.416666666666666,2.4446793295657114,1.3460670408976017,-1.0986122886681098,-0.5,0.04411041774840095,0.0487949406953985,0.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Older Brother,role,250.0,197.91666666666663,-0.3108373192211219,-0.6137589429314414,-0.3029216237103195,-0.15031315240083507,0.0033985920833990574,0.003506941485160016,18.0,9.0,14.0,5.0,1.0,1.0,True
ollama-llama3-70b,Iran,Older Brother,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Older Sister,domain,0.0,9.803921568627452,2.4446793295657114,1.3460670408976017,-1.0986122886681098,-0.5,0.04411041774840095,0.0487949406953985,0.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Older Sister,role,242.7184466019417,254.90196078431373,-0.7429706744114476,0.20722160913838886,0.9501922835498364,0.4423076923076923,0.03602184417155918,0.03606549655615153,19.0,6.0,14.0,12.0,1.0,1.0,True
ollama-llama3-70b,Iran,Older Sister,trait,0.0,9.803921568627452,0.6628522175995125,-0.43576007106859727,-1.0986122886681098,-0.5,0.04411041774840095,0.0487949406953985,0.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Teacher,domain,21.50537634408602,0.0,0.8352414171316112,2.4446793295657114,1.6094379124341003,0.6666666666666666,0.07376130822286721,0.09328462323031235,2.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Teacher,role,258.06451612903226,234.04255319148936,-0.6903269409260254,0.88972410018692,1.5800510411129456,0.6584234930448222,0.10273220575414203,0.10278112670253543,18.0,6.0,8.0,14.0,1.0,1.0,True
ollama-llama3-70b,Iran,Teacher,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Uncle,domain,8.849557522123893,9.615384615384617,1.3460670408976017,1.3460670408976017,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Iran,Uncle,role,141.5929203539823,250.0,-0.12393146600522403,0.20722160913838886,0.3311530751436129,0.16407982261640794,0.004551153845530752,0.004808070988181253,10.0,6.0,14.0,12.0,1.0,1.0,True
ollama-llama3-70b,Iran,Uncle,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Aunt,domain,0.0,28.571428571428573,2.4446793295657114,0.498769180510398,-1.9459101490553135,-0.75,0.08707654032768519,0.12425601093475921,0.0,0.0,3.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Aunt,role,272.72727272727275,314.2857142857143,-0.47470668781676817,-0.591739704687524,-0.11703301687075585,-0.05844980940279545,0.0005054121747983895,0.0005097879207981264,19.0,8.0,24.0,9.0,1.0,1.0,True
ollama-llama3-70b,Italy,Aunt,trait,10.1010101010101,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Cousin,domain,9.803921568627452,19.607843137254903,1.3460670408976017,0.8352414171316112,-0.5108256237659905,-0.24999999999999992,0.007403392114696591,0.007634593089706938,1.0,0.0,2.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Cousin,role,186.2745098039216,284.3137254901961,-0.3752458942861302,-0.1197820824584126,0.2554638118277176,0.12704174228675136,0.0025713780537390853,0.002685097563482189,13.0,6.0,18.0,11.0,1.0,1.0,True
ollama-llama3-70b,Italy,Cousin,trait,9.803921568627452,9.803921568627452,-0.43576007106859727,-0.43576007106859727,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Family Doctor,domain,0.0,0.0,2.4446793295657114,2.4446793295657114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Family Doctor,role,183.6734693877551,294.11764705882354,-0.29828485315000175,-0.03640047351936154,0.2618843796306402,0.13019891500904154,0.002710858206290117,0.0028841024527355673,12.0,6.0,18.0,12.0,1.0,1.0,True
ollama-llama3-70b,Italy,Family Doctor,trait,10.20408163265306,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Father,domain,0.0,21.978021978021975,2.4446793295657114,2.4446793295657114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,True
ollama-llama3-70b,Italy,Father,role,250.0,296.7032967032967,-0.6903269409260254,-0.8406091439753635,-0.15028220304933804,-0.07500000000000004,0.0007527778227302256,0.0007546531934704021,18.0,6.0,21.0,6.0,1.0,1.0,True
ollama-llama3-70b,Italy,Father,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Grandfather,domain,30.612244897959183,10.526315789473683,0.498769180510398,3.5432916182338214,3.0445224377234235,0.9090909090909092,0.2854934971017141,0.3112781244591329,3.0,0.0,0.0,1.0,1.0,1.0,True
ollama-llama3-70b,Italy,Grandfather,role,316.3265306122449,284.2105263157895,-0.8281284827517544,-0.6498802513454355,0.17824823140631896,0.08888888888888896,0.0010719309926025232,0.0010756534663110984,24.0,7.0,20.0,7.0,1.0,1.0,True
ollama-llama3-70b,Italy,Grandfather,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Grandmother,domain,10.638297872340424,28.03738317757009,1.3460670408976017,0.498769180510398,-0.8472978603872037,-0.4,0.017220084695578806,0.018790976295781185,1.0,0.0,3.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Grandmother,role,276.59574468085106,233.6448598130841,0.6541346028126587,0.5874432283139865,-0.06669137449867213,-0.033333333333333284,0.0001969478086474557,0.00019701249892341635,11.0,15.0,11.0,14.0,1.0,1.0,True
ollama-llama3-70b,Italy,Grandmother,trait,0.0,9.345794392523365,0.6628522175995125,-0.43576007106859727,-1.0986122886681098,-0.5,0.04411041774840095,0.0487949406953985,0.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Mother,domain,28.30188679245283,11.904761904761903,0.498769180510398,1.3460670408976017,0.8472978603872037,0.4,0.017220084695578806,0.018790976295781185,3.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Mother,role,198.11320754716985,190.47619047619048,0.8182651362047751,-0.38195732887411693,-1.200222465078892,-0.537128712871287,0.060753584568499996,0.06185460077369283,8.0,13.0,11.0,5.0,1.0,1.0,True
ollama-llama3-70b,Italy,Mother,trait,9.433962264150944,0.0,1.7614645062676222,0.6628522175995125,-1.0986122886681096,-0.49999999999999994,0.04411041774840095,0.0487949406953985,0.0,1.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Nanny,domain,9.433962264150944,0.0,1.3460670408976017,2.4446793295657114,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Nanny,role,188.67924528301887,142.85714285714286,-0.23214505064545676,-0.29098555066839027,-0.058840500022933506,-0.029411764705882384,0.00013945634400159418,0.00014210660901531162,13.0,7.0,10.0,5.0,1.0,1.0,True
ollama-llama3-70b,Italy,Nanny,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Older Brother,domain,0.0,0.0,2.4446793295657114,2.4446793295657114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Older Brother,role,268.0412371134021,225.80645161290323,-0.7929810949861088,-0.30360401462760167,0.48937708035850713,0.2399193548387097,0.008745466333310713,0.008806500053278286,20.0,6.0,14.0,7.0,1.0,1.0,True
ollama-llama3-70b,Italy,Older Brother,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Older Sister,domain,0.0,11.494252873563218,2.4446793295657114,1.3460670408976017,-1.0986122886681098,-0.5,0.04411041774840095,0.0487949406953985,0.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Older Sister,role,207.92079207920796,195.4022988505747,-1.002481869896532,-0.21490324421095086,0.7875786256855812,0.3746223564954682,0.02191793653506334,0.022011976215978384,17.0,4.0,11.0,6.0,1.0,1.0,True
ollama-llama3-70b,Italy,Older Sister,trait,9.9009900990099,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Teacher,domain,21.73913043478261,10.989010989010987,4.054117241999812,1.3460670408976017,-2.7080502011022105,-0.875,0.2564258916820028,0.26433455513222653,0.0,2.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Teacher,role,228.2608695652174,274.72527472527474,-0.10698190769145077,-0.03382315250506113,0.07315875518638965,0.03656307129798898,0.00022898580848107388,0.0002306361717490926,13.0,8.0,15.0,10.0,1.0,1.0,True
ollama-llama3-70b,Italy,Teacher,trait,10.869565217391305,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Italy,Uncle,domain,10.20408163265306,10.1010101010101,1.3460670408976017,3.5432916182338214,2.19722457733622,0.8,0.18872187554086717,0.18872187554086717,1.0,0.0,0.0,1.0,1.0,1.0,True
ollama-llama3-70b,Italy,Uncle,role,204.08163265306123,292.92929292929296,-0.23214505064545676,-0.2633975941495613,-0.03125254350410456,-0.01562500000000007,3.9013380543546396e-05,4.025652925706462e-05,13.0,7.0,19.0,10.0,1.0,1.0,True
ollama-llama3-70b,Italy,Uncle,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Aunt,domain,10.526315789473683,10.309278350515465,1.3460670408976017,1.3460670408976017,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Aunt,role,357.89473684210526,257.7319587628866,-0.631745039301223,0.27868057312053385,0.9104256124217569,0.42617449664429524,0.03347210541514256,0.03402026993459241,25.0,9.0,13.0,12.0,1.0,1.0,True
ollama-llama3-70b,Japan,Aunt,trait,10.526315789473683,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Cousin,domain,10.20408163265306,0.0,1.3460670408976017,2.4446793295657114,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Cousin,role,295.9183673469388,154.63917525773195,-0.5723451573806843,-0.29098555066839027,0.281359606712294,0.13975903614457835,0.0027934004340367143,0.0030619300157748337,21.0,8.0,10.0,5.0,1.0,1.0,True
ollama-llama3-70b,Japan,Cousin,trait,10.20408163265306,10.309278350515465,-0.43576007106859727,-0.43576007106859727,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Family Doctor,domain,20.61855670103093,10.526315789473683,0.8352414171316112,1.3460670408976017,0.5108256237659905,0.24999999999999992,0.007403392114696591,0.007634593089706938,2.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Family Doctor,role,309.2783505154639,242.10526315789477,-0.31340801472422264,-0.06721523656337142,0.24619277816085122,0.12247838616714697,0.0024966537208341542,0.0025342161369004933,20.0,10.0,14.0,9.0,1.0,1.0,True
ollama-llama3-70b,Japan,Family Doctor,trait,10.309278350515465,10.526315789473683,-0.43576007106859727,1.7614645062676222,2.1972245773362196,0.8,0.18872187554086717,0.18872187554086717,1.0,0.0,0.0,1.0,1.0,1.0,True
ollama-llama3-70b,Japan,Father,domain,10.526315789473683,0.0,1.3460670408976017,2.4446793295657114,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Father,role,200.0,147.54098360655738,-0.8811210128922645,-0.07180240057027742,0.8093186123219871,0.38392857142857134,0.024547092169007592,0.024530868785284363,15.0,4.0,11.0,7.0,1.0,1.0,True
ollama-llama3-70b,Japan,Father,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Grandfather,domain,10.869565217391305,9.523809523809524,1.3460670408976017,1.3460670408976017,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Grandfather,role,282.60869565217394,238.0952380952381,-1.926740771419864,0.27868057312053385,2.205421344540398,0.801470588235294,0.14275810351349755,0.14239632236873098,24.0,2.0,13.0,12.0,1.0,1.0,True
ollama-llama3-70b,Japan,Grandfather,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Grandmother,domain,20.2020202020202,0.0,0.8352414171316112,2.4446793295657114,1.6094379124341003,0.6666666666666666,0.07376130822286721,0.09328462323031235,2.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Grandmother,role,262.62626262626264,273.6842105263158,-0.09634350948639508,-0.5998698307707742,-0.503526321284379,-0.24657534246575338,0.01005386232563562,0.010053862325635772,16.0,10.0,19.0,7.0,1.0,1.0,True
ollama-llama3-70b,Japan,Grandmother,trait,10.1010101010101,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Mother,domain,13.513513513513514,10.526315789473683,1.3460670408976017,1.3460670408976017,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Mother,role,324.3243243243243,200.0,-0.307652603153602,0.05336074238372851,0.3610133455373305,0.17857142857142855,0.005465563092826885,0.005525090643139059,16.0,8.0,11.0,8.0,1.0,1.0,True
ollama-llama3-70b,Japan,Mother,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Nanny,domain,10.416666666666666,9.70873786407767,1.3460670408976017,1.3460670408976017,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Nanny,role,281.25,223.3009708737864,-0.005371731280668313,-0.6347570897712147,-0.6293853584905464,-0.3047001620745543,0.01565802516282902,0.015791318483315414,16.0,11.0,17.0,6.0,1.0,1.0,True
ollama-llama3-70b,Japan,Nanny,trait,20.83333333333333,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Older Brother,domain,10.638297872340424,0.0,1.3460670408976017,2.4446793295657114,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Older Brother,role,287.2340425531915,275.22935779816515,-1.5902685347986512,0.48485334573666844,2.0751218805353195,0.7769230769230769,0.14203438722298561,0.14323959048016816,24.0,3.0,14.0,16.0,1.0,1.0,True
ollama-llama3-70b,Japan,Older Brother,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
ollama-llama3-70b,Japan,Older Sister,domain,0.0,9.9009900990099,2.4446793295657114,1.3460670408976017,-1.0986122886681098,-0.5,0.04411041774840095,0.0487949406953985,0.0,0.0,1.0,0.0,1.0,1.0,True
